student_id,attendance_pct,study_hours_week,assignment_score,internal_marks,prev_sem_cgpa,activity_score,final_exam_marks
S00435,95.0,19.8,59.0,67.8,7.76,40.5,71.11
S00436,80.7,19.3,55.6,69.3,7.53,47.1,70.3
S00437,96.3,7.4,40.9,58.2,6.81,62.1,52.83
S00438,66.2,15.6,41.7,60.1,5.96,35.1,56.18
S00439,63.0,29.3,54.8,62.8,7.85,100.0,74.21
S00440,79.4,13.4,51.4,59.5,6.31,70.1,57.22
S00441,83.8,15.8,56.9,74.1,7.33,29.6,66.29
S00442,79.7,14.2,58.7,67.3,9.62,5.4,73.34
S00443,59.3,17.4,45.8,54.5,8.28,41.2,49.91
S00444,79.1,13.9,48.6,54.5,5.86,68.7,53.4
S00445,67.0,21.4,42.9,54.9,5.97,64.8,64.27
S00446,86.7,19.4,60.5,66.2,7.68,52.8,59.81
S00447,83.7,23.4,52.5,66.9,5.85,43.0,62.87
S00448,70.6,10.6,39.4,49.3,5.1,36.9,42.31
S00449,74.9,15.6,47.1,65.2,8.14,46.9,67.13
S00450,69.4,16.4,56.3,66.4,7.89,34.8,52.18
S00451,79.4,21.2,57.9,65.2,8.04,47.0,63.92
S00452,89.6,12.4,66.8,68.3,7.82,81.6,59.99
S00453,70.1,24.4,54.1,61.3,7.42,39.6,52.26
S00454,85.0,26.3,57.5,67.8,6.71,67.2,55.78
S00455,74.7,11.1,41.4,59.3,8.12,70.3,54.72
S00456,72.1,14.6,56.0,68.2,9.34,33.4,64.3
S00457,78.9,14.3,46.9,59.3,6.9,38.1,55.73
S00458,69.6,36.4,56.0,60.5,6.28,76.4,68.07
S00459,74.5,15.0,47.4,54.0,6.14,36.5,50.26
S00460,68.0,29.7,55.0,64.5,6.46,53.9,69.0
S00461,99.6,9.1,68.8,71.7,7.74,95.8,72.85
S00462,80.4,11.1,37.6,54.3,4.93,74.6,51.24
S00463,73.0,13.2,55.8,66.2,8.03,56.7,60.96
S00464,82.1,12.1,57.3,74.5,8.27,71.8,61.36
S00465,78.9,16.1,56.6,58.2,5.34,53.9,68.27
S00466,77.8,13.0,50.6,57.5,6.32,75.4,61.08
S00467,86.1,12.3,56.1,54.6,7.6,14.1,56.29
S00468,87.6,26.1,61.5,66.6,7.33,52.2,67.31
S00469,74.7,26.6,60.6,64.0,8.12,13.3,62.17
S00470,74.2,24.6,60.7,69.2,7.33,58.2,63.89
S00471,77.2,21.7,52.1,75.9,9.02,50.3,68.19
S00472,57.0,18.6,41.9,55.1,7.11,82.2,43.63
S00473,64.8,14.5,53.3,61.6,6.32,69.2,53.86
S00474,93.7,11.3,38.5,54.9,6.22,44.5,53.24
S00475,96.4,20.5,60.0,68.3,8.38,46.9,68.93
S00476,77.5,9.8,49.8,59.2,7.54,62.6,57.13
S00477,85.8,11.0,52.9,62.7,8.26,43.5,59.95
S00478,83.1,26.1,67.2,69.8,8.24,54.4,73.12
S00479,100.0,31.3,57.8,71.3,5.08,81.3,70.61
S00480,91.2,20.8,49.9,58.3,6.13,38.4,66.14
S00481,78.7,25.7,46.6,64.7,6.28,46.0,65.11
S00482,70.4,16.3,47.5,54.8,6.52,48.9,67.47
S00483,63.9,8.6,49.8,54.8,7.0,100.0,57.26
S00484,82.0,22.3,58.5,70.8,8.7,67.2,64.11
S00485,72.4,22.0,54.6,64.0,8.94,77.6,64.32
S00486,65.8,18.5,42.8,61.6,7.15,70.4,53.44
S00487,73.5,16.3,51.0,52.4,7.2,71.7,57.07
S00488,69.2,24.7,50.3,66.1,6.65,64.5,67.91
S00489,96.9,11.1,51.0,65.4,7.61,62.3,60.17
S00490,88.8,12.6,59.9,73.5,7.74,26.0,59.55
S00491,79.9,10.9,63.0,69.6,8.47,62.2,66.27
S00492,94.8,18.6,59.9,77.7,8.46,52.8,65.18
S00493,80.8,10.4,43.5,52.8,4.74,65.9,45.19
S00494,71.4,13.2,40.8,56.5,7.32,53.6,55.57
S00495,95.2,13.1,64.5,81.1,9.16,70.3,60.48
S00496,85.4,16.2,54.4,65.4,6.97,73.8,59.47
S00497,69.6,7.6,47.9,66.1,8.87,0.0,58.54
S00498,78.1,18.6,46.2,62.1,7.13,46.3,47.54
S00499,71.2,26.7,63.9,64.6,7.71,17.9,53.73
S00500,66.2,18.9,46.5,53.1,6.14,59.8,45.16
S00501,89.3,28.8,48.8,69.5,6.18,49.0,49.63
S00502,99.1,27.3,68.5,73.7,8.37,82.1,88.45
S00503,66.0,23.4,54.2,67.8,8.56,59.1,64.52
S00504,85.6,18.5,54.4,64.8,7.53,45.3,58.74
S00505,73.5,18.2,51.6,52.3,6.03,73.8,48.56
S00506,75.1,23.3,36.8,58.6,7.55,48.6,71.44
S00507,74.1,15.3,43.2,57.4,9.01,45.0,61.4
S00508,71.4,4.8,60.0,62.8,9.59,62.9,57.72
S00509,80.5,21.4,51.4,60.6,7.12,87.3,70.39
S00510,71.7,10.1,38.6,50.8,5.51,72.1,50.9
S00511,82.7,11.3,45.8,60.7,8.51,66.3,55.92
S00512,79.5,18.0,52.1,65.0,7.17,100.0,59.44
S00513,77.6,17.3,56.5,72.1,8.63,40.4,60.35
S00514,70.9,8.1,56.0,63.8,7.84,39.9,49.41
S00515,74.2,19.2,49.8,68.3,6.44,57.9,66.21
S00516,87.6,24.8,54.9,79.1,7.57,85.3,67.82
S00517,85.0,10.1,58.3,67.8,9.07,36.2,70.23
S00518,70.2,26.9,58.1,59.1,7.32,90.1,59.96
S00519,81.0,7.1,50.6,57.2,6.26,26.2,48.01
S00520,87.5,32.8,57.0,68.1,5.59,52.6,65.41
S00521,63.3,15.1,45.1,64.7,6.57,58.5,48.71
S00522,85.4,19.0,49.1,61.6,7.01,37.3,56.54
S00523,73.4,4.8,42.7,58.5,8.48,42.6,55.2
S00524,85.7,17.6,42.5,55.5,6.15,70.9,64.54
S00525,72.4,19.6,58.3,66.4,9.36,83.8,68.14
S00526,62.0,17.4,44.7,46.0,5.9,12.7,40.6
S00527,63.7,14.1,60.1,59.0,10.0,58.6,57.13
S00528,80.5,11.4,59.8,76.5,9.57,52.7,61.93
S00529,82.6,25.9,62.2,76.1,7.67,57.1,80.25
S00530,71.0,18.2,42.7,51.6,5.52,48.7,57.79
S00531,86.4,28.8,61.8,77.2,7.43,29.2,77.77
S00532,63.4,14.3,38.6,45.2,7.04,85.8,46.38
S00533,79.3,15.0,46.0,56.6,5.97,78.2,48.26
S00534,67.9,23.7,40.3,58.3,7.85,52.9,61.7
S00535,73.5,6.6,43.8,60.4,6.51,45.2,47.76
S00536,80.5,9.5,54.4,62.3,6.64,42.8,57.5
S00537,71.4,25.7,51.6,65.0,7.26,3.3,62.54
S00538,76.2,9.8,50.7,56.6,6.81,62.1,51.98
S00539,90.1,5.3,60.3,73.6,9.99,70.6,71.68
S00540,74.2,31.1,49.1,68.8,6.86,57.8,56.66
S00541,88.4,8.2,52.0,57.1,8.03,53.3,58.53
S00542,68.7,19.3,56.7,68.6,7.67,57.7,65.84
S00543,85.3,18.5,59.4,68.3,7.92,37.9,74.8
S00544,94.4,1.0,49.0,57.1,8.01,45.0,55.63
S00545,55.3,16.1,39.0,51.5,8.56,51.7,59.29
S00546,72.0,21.1,52.9,69.6,7.82,68.9,70.62
S00547,85.8,20.5,51.9,64.2,7.77,82.6,79.28
S00548,78.0,24.3,52.6,66.5,7.57,50.4,66.04
S00549,83.7,15.3,43.1,52.4,7.33,34.1,67.66
S00550,74.0,23.0,54.8,52.9,6.41,55.7,63.8
S00551,80.9,13.2,50.1,56.7,7.43,95.2,50.07
S00552,78.4,8.1,49.8,65.9,7.79,35.8,56.08
S00553,91.7,8.9,49.2,64.9,7.98,72.7,55.23
S00554,82.5,7.8,48.7,66.9,7.72,81.7,67.91
S00555,83.4,25.1,55.2,72.9,7.22,47.8,67.67
S00556,75.9,7.4,43.7,53.0,7.43,41.0,43.07
S00557,75.1,19.9,47.9,67.6,6.84,66.5,65.87
S00558,75.7,16.1,59.7,63.2,7.88,62.1,69.72
S00559,83.9,17.3,41.8,65.2,7.23,68.9,57.74
S00560,75.8,27.5,55.6,71.3,7.72,96.5,66.49
S00561,82.9,14.9,50.9,66.3,8.7,58.3,63.83
S00562,100.0,22.3,64.9,74.5,6.65,31.2,58.46
S00563,88.7,18.3,55.9,71.0,8.22,56.3,70.64
S00564,76.7,16.9,44.6,60.3,7.54,59.8,68.31
S00565,92.0,34.1,66.7,79.8,9.93,80.3,77.85
S00566,75.9,7.9,49.1,56.3,7.24,51.1,64.23
S00567,59.6,27.0,67.9,65.8,8.33,46.8,71.5
S00568,69.9,22.6,37.9,62.3,7.52,27.6,56.26
S00569,61.3,14.6,33.3,38.7,5.83,65.9,49.01
S00570,76.5,29.4,60.6,65.0,6.88,100.0,78.37
S00571,80.2,5.1,42.2,57.6,8.56,50.5,54.46
S00572,96.8,14.3,54.5,66.8,6.98,64.0,66.02
S00573,83.3,9.5,39.6,54.1,4.84,44.0,45.86
S00574,77.8,20.9,48.4,55.5,7.46,29.4,57.57
S00575,88.3,10.2,47.2,65.1,6.19,63.7,61.34
S00576,57.9,21.0,44.9,59.7,7.66,55.6,55.04
S00577,82.4,16.7,64.3,76.2,9.36,7.3,63.39
S00578,87.7,14.6,64.1,71.0,8.42,87.2,74.98
S00579,65.2,20.7,56.6,61.8,9.34,63.3,66.01
S00580,91.4,16.1,51.5,63.6,6.83,56.5,58.66
S00581,83.4,10.4,51.8,63.0,7.33,46.6,68.08
S00582,75.8,37.6,58.0,70.1,6.25,63.1,82.73
S00583,86.3,14.6,56.5,64.7,6.68,64.0,67.29
S00584,100.0,2.5,52.2,66.0,6.39,63.0,50.29
S00585,81.8,12.1,55.3,59.0,5.93,76.4,59.76
S00586,82.5,9.1,51.3,67.0,9.14,80.9,65.5
S00587,75.4,23.8,51.8,57.4,4.99,95.1,50.22
S00588,71.5,20.3,59.4,69.3,9.14,38.3,71.83
S00589,88.3,20.8,56.3,62.8,9.0,43.5,67.64
S00590,71.4,15.4,51.9,64.3,8.1,62.2,66.37
S00591,80.7,16.0,49.5,62.6,6.16,39.4,55.08
S00592,75.2,15.4,43.3,57.2,5.6,42.6,55.42
S00593,84.8,17.4,50.5,58.2,6.84,64.5,63.13
S00594,83.3,23.8,48.0,62.5,8.25,73.0,66.52
S00595,90.4,20.4,51.8,63.0,7.5,80.5,68.32
S00596,74.9,21.5,46.5,60.0,6.25,51.1,56.93
S00597,77.3,21.5,53.1,70.2,8.88,64.3,59.11
S00598,70.2,24.2,52.0,62.8,9.52,59.9,52.78
S00599,75.6,20.0,56.9,70.9,7.23,55.4,59.49
S00600,83.8,20.5,53.8,73.0,7.63,38.7,69.35
S00601,87.6,26.3,64.5,70.0,5.69,36.1,60.23
S00602,70.8,13.3,47.7,59.2,7.0,68.3,61.75
S00603,88.7,12.0,60.9,61.5,8.11,38.3,69.99
S00604,93.6,9.7,53.6,64.9,7.93,19.5,62.42
S00605,84.1,19.3,47.9,56.2,6.89,54.4,58.29
S00606,98.8,5.0,54.3,62.3,7.17,84.1,66.4
S00607,72.3,21.2,56.9,65.7,6.96,0.0,65.8
S00608,67.6,17.2,46.6,60.8,7.17,49.2,54.52
S00609,62.2,25.9,53.4,65.8,8.01,68.5,63.77
S00610,95.0,13.3,49.6,62.8,5.14,18.5,51.13
S00611,86.5,16.6,52.8,68.2,7.41,50.7,64.24
S00612,79.4,25.9,55.4,59.6,7.92,32.2,51.46
S00613,82.8,27.7,47.9,57.3,6.82,34.9,60.12
S00614,68.7,13.2,45.5,54.5,6.92,47.0,47.25
S00615,100.0,19.3,60.8,75.5,6.96,32.5,67.36
S00616,81.3,20.1,53.2,61.7,6.93,30.9,55.32
S00617,81.1,20.6,54.4,58.9,7.51,53.8,50.5
S00618,87.3,16.2,58.5,65.0,7.65,99.5,61.88
S00619,84.8,27.0,49.9,56.7,4.98,70.2,58.4
S00620,82.2,4.8,51.1,54.1,8.28,75.2,62.19
S00621,72.1,15.1,52.2,71.3,7.15,70.9,56.23
S00622,84.7,21.1,62.3,80.8,9.82,41.0,66.65
S00623,98.8,21.2,53.0,57.8,6.07,61.2,56.37
S00624,93.5,27.5,58.8,61.0,6.46,77.0,75.24
S00625,95.9,26.4,58.5,68.5,7.26,71.6,69.46
S00626,74.9,16.0,49.7,54.5,8.0,58.9,59.5
S00627,70.1,27.1,45.9,67.6,5.16,65.4,50.51
S00628,78.7,13.0,48.2,54.8,6.51,100.0,46.35
S00629,80.6,24.5,49.8,67.8,8.21,71.8,61.01
S00630,90.9,30.7,57.9,67.5,6.36,48.7,78.61
S00631,63.1,26.5,65.7,63.5,9.14,53.5,60.08
S00632,95.3,18.7,49.4,71.7,6.96,33.9,59.97
S00633,78.4,15.7,44.7,61.0,6.42,100.0,58.49
S00634,75.7,7.3,66.4,67.1,8.23,87.1,58.03
S00635,69.9,20.2,50.6,76.5,9.43,56.7,68.2
S00636,63.5,10.2,53.9,60.0,8.0,98.6,51.96
S00637,88.2,12.4,56.0,67.4,9.01,67.6,58.15
S00638,80.7,9.7,56.1,77.4,9.51,46.4,80.04
S00639,67.1,14.8,43.1,55.5,6.39,73.1,47.33
S00640,67.0,17.8,54.1,71.1,8.63,63.0,67.22
S00641,76.6,19.9,36.7,53.3,5.67,71.8,48.62
S00642,96.7,13.8,58.4,56.4,8.01,27.6,52.59
S00643,77.4,25.5,51.0,56.3,7.41,38.8,60.78
S00644,65.0,16.5,40.4,62.7,8.99,84.8,50.66
S00645,77.5,12.5,60.6,65.1,8.91,88.9,61.65
S00646,77.3,19.6,41.2,61.6,8.18,83.3,56.39
S00647,53.0,31.7,62.3,69.2,7.86,99.4,75.28
S00648,79.5,20.3,58.2,68.8,8.11,66.5,56.57
S00649,77.7,15.5,42.7,54.7,7.57,65.1,60.55
S00650,87.0,7.3,58.7,66.0,7.43,36.7,60.26
S00651,98.5,16.5,57.9,75.3,9.23,43.4,68.3
S00652,91.3,19.6,57.4,71.4,9.38,15.2,63.02
S00653,77.3,15.3,39.1,50.0,7.33,48.6,54.54
S00654,68.9,6.3,40.8,52.2,7.79,13.8,48.93
S00655,100.0,12.0,52.1,68.2,7.6,76.6,67.0
S00656,80.6,28.2,54.6,56.2,5.57,62.8,60.66
S00657,80.1,28.0,61.1,64.3,7.1,14.5,58.06
S00658,79.8,11.8,48.4,61.2,9.42,51.2,65.07
S00659,82.0,22.7,53.1,54.8,6.6,94.4,62.66
S00660,78.6,9.7,45.6,64.6,10.0,52.5,56.02
S00661,74.3,27.8,59.3,71.2,8.91,35.0,62.42
S00662,74.5,19.7,65.4,66.1,7.98,19.3,68.45
S00663,79.7,24.6,45.4,57.0,8.17,19.9,68.94
S00664,74.6,6.0,37.3,53.5,6.4,65.7,52.08
S00665,72.9,22.7,54.8,65.9,7.18,46.3,65.78
S00666,81.1,17.9,62.7,72.3,9.23,48.0,74.46
S00667,77.5,24.0,45.3,60.4,6.76,46.4,57.58
S00668,95.0,24.4,71.3,83.0,8.77,52.2,89.27
S00669,53.5,18.5,34.4,45.1,5.85,30.5,38.76
S00670,90.9,13.8,59.8,61.8,6.06,61.3,59.33
S00671,92.5,23.5,67.2,79.0,9.78,26.5,69.54
S00672,59.3,17.6,53.3,56.0,7.49,39.9,55.14
S00673,76.6,11.9,49.5,58.8,6.85,75.2,66.67
S00674,76.3,11.6,57.8,71.3,9.14,62.5,61.61
S00675,65.9,7.7,53.4,54.8,8.99,68.7,57.69
S00676,72.2,14.4,58.8,66.5,8.6,98.0,46.28
S00677,68.9,25.7,48.9,53.3,6.82,53.8,61.14
S00678,97.5,19.2,51.3,63.8,7.16,55.4,70.57
S00679,89.4,14.3,54.4,75.4,7.87,49.7,65.21
S00680,92.7,23.6,56.2,74.5,8.33,46.1,63.59
S00681,87.2,12.2,47.0,62.3,6.89,34.8,49.58
S00682,68.7,18.7,59.5,55.7,7.7,56.7,56.13
S00683,74.8,16.7,54.8,62.5,7.82,62.1,53.45
S00684,84.9,23.5,63.4,63.7,9.04,63.2,79.01
S00685,67.8,7.0,54.2,60.5,8.41,56.3,57.81
S00686,87.1,12.0,50.7,54.2,5.69,73.5,64.64
S00687,77.6,6.5,58.2,65.3,7.24,55.6,55.04
S00688,76.3,16.2,34.5,53.8,6.39,46.8,47.44
S00689,87.1,26.5,52.9,63.5,8.18,36.5,62.35
S00690,84.4,14.5,51.5,68.3,8.61,24.0,58.6
S00691,76.4,14.4,42.0,68.6,7.62,84.2,56.5
S00692,91.6,24.1,57.2,69.1,7.18,41.0,74.43
S00693,69.2,25.5,52.4,66.9,7.58,36.5,67.71
S00694,86.2,17.4,66.4,61.2,7.75,46.6,66.06
S00695,85.9,22.8,58.5,70.0,6.73,49.4,55.63
S00696,76.9,10.5,41.4,51.2,6.04,87.8,53.76
S00697,83.3,27.6,51.7,60.5,5.04,48.4,59.49
S00698,67.5,33.0,46.6,67.3,9.02,100.0,77.93
S00699,89.2,21.6,58.6,70.0,8.1,56.3,73.53
S00700,78.2,3.4,48.8,51.5,7.94,96.1,54.78
S00701,74.8,14.1,48.5,70.6,9.02,72.9,49.62
S00702,90.5,22.3,50.9,57.2,5.99,62.2,60.9
S00703,73.0,15.0,38.7,47.3,5.42,86.6,47.01
S00704,65.9,26.9,46.4,60.9,7.96,77.4,64.85
S00705,64.4,22.1,53.8,62.2,7.85,67.7,54.22
S00706,86.1,13.1,52.4,62.6,5.42,100.0,60.72
S00707,67.2,18.2,52.7,61.8,7.93,45.0,45.28
S00708,97.5,11.7,51.3,72.2,7.02,35.1,53.41
S00709,59.2,16.7,38.6,52.4,6.53,41.5,44.06
S00710,97.0,14.1,52.3,61.4,7.1,90.0,60.3
S00711,82.1,26.2,45.2,44.7,4.57,84.0,59.44
S00712,79.0,32.8,49.1,65.0,6.79,44.5,55.67
S00713,74.6,8.0,51.1,65.2,6.65,7.9,48.26
S00714,84.0,4.5,49.9,56.2,8.17,50.9,51.15
S00715,79.6,16.3,55.5,59.1,7.31,34.7,62.9
S00716,91.0,7.4,46.0,65.7,8.27,45.1,57.32
S00717,81.1,18.3,39.2,55.4,4.44,33.9,45.85
S00718,81.5,23.2,56.3,70.7,6.49,22.8,56.45
S00719,76.4,28.5,61.5,78.4,8.17,92.7,69.46
S00720,79.4,19.4,44.0,61.2,7.13,41.3,48.43
S00721,83.1,16.6,57.5,64.0,8.51,83.3,75.0
S00722,62.9,4.2,38.1,41.2,5.33,50.6,40.8
S00723,66.5,18.2,46.5,56.6,8.38,32.4,50.71
S00724,87.4,18.5,54.3,70.7,6.73,65.2,57.74
S00725,81.7,22.5,41.9,57.0,6.62,47.2,51.14
S00726,78.2,13.0,48.0,67.7,8.69,50.9,62.38
S00727,80.2,15.0,59.0,61.1,8.89,57.9,53.02
S00728,83.5,7.7,53.8,67.2,8.74,38.8,58.28
S00729,74.6,2.0,53.3,60.3,9.95,22.6,58.0
S00730,72.2,10.2,50.9,64.9,9.02,54.0,54.87
S00731,82.0,7.0,49.6,57.8,6.55,74.3,48.45
S00732,70.2,20.4,53.9,66.5,7.67,37.0,65.55
S00733,84.1,14.4,55.6,62.6,7.07,58.1,53.58
S00734,63.0,14.2,53.9,63.3,9.93,85.1,59.86
S00735,90.3,11.1,54.7,73.1,8.83,53.2,65.15
S00736,84.7,1.0,44.2,57.4,7.27,56.7,47.82
S00737,82.6,28.6,53.0,69.7,8.55,56.1,62.18
S00738,89.8,11.0,46.0,63.6,6.02,41.4,52.53
S00739,96.7,15.1,53.5,69.0,7.8,35.1,66.03
S00740,90.1,7.8,58.2,56.9,6.37,35.2,51.47
S00741,61.6,24.8,36.3,46.6,5.47,62.4,53.99
S00742,67.2,19.0,57.6,54.7,8.44,70.2,58.99
S00743,73.8,12.2,50.1,60.8,8.59,71.1,55.17
S00744,80.3,15.3,51.7,66.6,8.05,47.4,56.59
S00745,85.2,29.7,59.1,71.0,7.28,76.9,72.42
S00746,72.7,17.5,36.7,59.3,5.98,61.1,60.31
S00747,81.9,16.7,43.3,64.2,6.11,56.4,58.02
S00748,72.4,11.4,36.8,53.0,6.34,0.0,41.24
S00749,73.9,4.7,43.0,42.9,7.22,38.7,53.39
S00750,65.9,16.9,46.0,62.9,8.79,24.6,51.55
S00751,70.8,20.3,61.8,64.1,8.77,67.5,75.25
S00752,66.5,25.7,41.0,57.5,5.52,56.9,54.58
S00753,70.2,2.3,27.5,47.5,6.67,33.6,36.46
S00754,90.5,10.1,48.2,65.2,6.64,61.1,61.66
S00755,70.5,13.9,43.7,53.2,4.46,26.5,45.82
S00756,100.0,18.0,69.9,90.3,8.18,34.1,76.66
S00757,84.9,17.0,51.0,66.7,7.2,40.8,61.47
S00758,81.8,17.1,48.9,56.2,7.36,65.8,51.08
S00759,71.4,20.9,55.2,71.7,9.12,83.0,66.33
S00760,87.0,11.7,55.0,63.8,7.61,43.3,62.93
S00761,74.2,24.5,44.1,66.1,6.98,81.4,63.0
S00762,81.2,21.0,54.0,74.7,8.19,55.9,73.95
S00763,100.0,15.8,60.9,78.5,8.77,59.7,72.91
S00764,79.0,29.2,56.6,62.2,7.86,53.7,65.57
S00765,91.5,28.9,60.6,72.4,8.33,51.1,74.04
S00766,73.0,24.5,45.9,67.0,7.33,63.8,59.31
S00767,79.7,1.0,48.4,68.3,7.4,69.8,56.48
S00768,97.7,29.1,61.0,75.7,7.64,37.3,75.27
S00769,73.7,23.6,49.0,58.8,6.6,51.2,51.78
S00770,98.1,32.0,53.4,65.6,6.82,88.4,76.95
S00771,87.1,26.7,65.7,70.8,9.15,58.5,86.63
S00772,74.4,29.0,55.4,71.9,9.91,60.7,74.42
S00773,86.3,24.2,71.3,82.1,9.41,78.3,64.54
S00774,89.7,27.4,46.1,55.8,5.91,45.0,59.09
S00775,86.2,32.0,57.8,71.8,5.8,54.3,61.1
S00776,64.3,19.5,32.1,55.5,6.07,71.3,49.98
S00777,72.7,7.0,33.4,55.2,7.66,79.8,54.98
S00778,77.5,15.8,37.2,58.2,4.13,7.7,43.91
S00779,79.3,20.7,37.0,58.6,6.79,40.3,67.7
S00780,86.2,18.5,63.6,75.6,9.19,35.0,51.56
S00781,81.8,9.3,53.3,67.0,8.68,52.5,58.7
S00782,66.6,6.6,51.1,62.5,6.89,36.5,53.41
S00783,83.8,12.8,49.1,64.3,6.98,68.3,51.69
S00784,86.1,23.7,59.2,68.5,8.18,58.4,61.93
S00785,85.6,29.1,59.0,75.1,8.62,72.8,77.96
S00786,90.8,24.4,50.2,68.6,6.86,74.1,78.34
S00787,88.3,25.4,53.6,67.0,7.22,68.6,79.61
S00788,84.6,17.4,44.0,65.6,6.82,48.3,57.17
S00789,79.3,5.8,45.6,55.6,5.9,57.1,58.5
S00790,63.4,14.8,43.5,57.7,7.24,45.8,52.23
S00791,84.3,16.2,51.2,66.2,7.14,27.7,65.13
S00792,82.1,14.5,64.0,61.8,5.99,74.1,59.46
S00793,82.7,18.4,52.9,61.7,8.28,53.3,55.92
S00794,67.2,21.1,52.9,58.6,8.08,24.9,68.09
S00795,69.2,24.0,52.9,63.5,8.33,65.7,74.74
S00796,90.5,16.1,58.8,75.4,6.58,50.5,61.95
S00797,79.6,4.7,42.1,51.8,5.12,13.8,50.77
S00798,86.8,14.6,53.1,68.5,8.06,27.5,60.8
S00799,80.3,18.3,63.6,71.4,6.7,41.0,76.39
S00800,80.3,26.6,46.5,59.7,6.43,59.2,52.74
S00801,89.4,14.0,48.0,59.0,5.99,70.8,56.97
S00802,74.8,21.6,56.2,69.3,7.17,70.1,55.24
S00803,81.0,20.0,53.8,71.9,9.39,67.1,58.15
S00804,75.4,18.3,53.6,59.1,6.89,54.3,58.11
S00805,75.7,24.5,46.0,56.9,6.19,89.4,57.66
S00806,76.9,13.4,58.1,66.3,8.28,69.0,56.01
S00807,82.2,14.0,58.0,68.0,7.71,59.4,67.42
S00808,75.2,17.9,42.5,59.7,4.96,66.3,61.98
S00809,92.6,13.5,50.9,70.4,8.29,47.0,66.63
S00810,71.1,21.6,55.7,63.5,10.0,53.9,54.05
S00811,78.1,13.0,40.5,47.4,4.38,13.4,48.26
S00812,75.6,19.6,52.2,61.5,6.02,47.3,59.92
S00813,94.5,17.3,47.9,60.2,4.08,90.2,53.78
S00814,82.0,19.5,56.1,62.0,7.41,58.0,64.77
S00815,90.3,14.8,59.9,77.0,8.69,57.1,64.84
S00816,65.1,15.6,52.4,48.0,7.63,75.0,50.31
S00817,82.7,18.7,56.9,71.7,9.17,62.2,60.33
S00818,88.9,19.4,59.2,63.9,8.5,39.3,70.74
S00819,80.8,18.0,58.6,75.2,9.54,55.5,75.76
S00820,90.7,29.9,60.6,74.5,8.89,32.3,72.56
S00821,74.8,11.1,53.0,63.9,7.02,58.7,62.63
S00822,94.1,17.6,62.4,70.3,7.58,38.2,75.59
S00823,100.0,7.0,58.8,74.6,6.46,73.6,63.93
S00824,76.4,20.6,46.4,51.2,7.22,44.8,56.56
S00825,75.5,10.2,50.7,64.7,7.57,38.5,58.82
S00826,94.5,16.1,62.1,68.5,7.4,52.7,60.87
S00827,95.8,15.4,69.9,80.2,9.11,62.3,76.08
S00828,74.8,20.0,40.9,59.5,7.1,30.9,57.02
S00829,75.8,14.1,46.3,50.2,6.38,44.6,44.69
S00830,77.2,13.8,45.7,62.4,6.46,57.1,47.97
S00831,66.6,28.1,63.1,70.0,8.29,81.8,63.0
S00832,70.8,20.0,31.7,50.6,5.82,4.4,51.51
S00833,70.0,14.1,40.9,56.9,7.26,67.3,52.03
S00834,72.3,16.2,62.6,69.2,9.09,47.3,63.9
S00835,79.7,29.5,53.8,71.9,7.85,45.1,76.41
S00836,82.3,16.4,44.2,58.5,7.41,41.4,60.12
S00837,95.5,13.2,64.2,76.4,7.46,47.7,62.78
S00838,70.0,13.2,35.3,53.5,6.26,67.4,44.47
S00839,89.8,14.2,56.9,64.9,6.47,44.3,62.38
S00840,77.9,13.8,40.1,66.2,7.27,88.2,52.47
S00841,79.5,9.0,41.5,60.4,7.83,67.5,62.92
S00842,86.7,10.1,56.3,69.0,8.64,59.0,64.3
S00843,68.8,12.2,42.2,58.3,7.61,51.7,54.04
S00844,83.8,22.1,61.0,72.2,9.12,78.8,65.15
S00845,81.7,15.3,68.4,80.1,9.43,81.7,74.78
S00846,84.9,16.5,55.1,68.0,8.45,31.8,69.99
S00847,82.9,26.9,69.9,80.8,8.97,41.0,73.37
S00848,100.0,27.1,59.3,67.0,6.31,67.7,75.71
S00849,73.6,16.0,51.2,49.4,6.12,73.7,52.4
S00850,74.7,13.6,36.9,58.4,8.12,49.0,54.3
S00851,73.8,11.9,47.3,53.6,5.89,40.2,63.61
S00852,74.4,22.8,53.8,62.3,7.15,56.6,59.58
S00853,73.6,16.6,50.4,51.1,8.43,84.5,62.47
S00854,91.9,15.3,71.3,86.4,9.2,55.8,70.96
S00855,94.2,12.3,50.7,66.2,7.19,29.7,61.65
S00856,74.3,12.6,36.7,59.9,6.72,57.2,56.9
S00857,71.7,20.2,56.1,57.3,7.88,70.7,55.97
S00858,84.7,8.8,38.2,55.6,6.21,53.0,47.35
S00859,74.5,25.0,52.4,65.5,7.29,80.2,67.93
S00860,86.3,14.3,60.8,69.1,7.49,72.3,65.41
S00861,82.0,17.0,55.3,66.6,7.47,53.8,69.23
S00862,64.8,8.6,43.5,47.0,7.61,55.9,50.73
S00863,95.5,17.9,51.6,67.8,6.5,18.2,72.76
S00864,98.0,15.7,61.7,66.6,6.63,79.2,70.33
S00865,73.9,17.6,40.1,52.3,6.6,48.4,64.7
S00866,76.1,28.3,53.0,61.5,5.56,47.0,71.52
S00867,82.9,19.2,67.7,70.3,7.91,44.0,62.94
S00868,83.3,12.4,57.9,66.6,8.57,64.1,72.03
S00869,86.6,13.0,54.0,73.0,8.46,32.4,68.44
